placemarkName,placemarkLat,placemarkLon,styleId,origHref,proposedType,proposedValue,matchedDocId
"COLEGIO Sagrado Corazón 🚸 / Barcelona",41.394698,2.173546,icon-1682-FFD600,"",none,"",QzpIqDtfMZMHxkkzEPYr
"COLEGIO Lola Anglada / Tiana (Barcelona)",41.478152,2.268933,icon-1682-FFD600,"",none,"",2IR3epgo5IfQ5JEUuIMZ
"PISCINAS Del Montseny / Montseny (Barcelona)",41.760356,2.388688,icon-1542-3949AB,"",none,"",R7bdqJ7eOpQbfeHyuU6S
"ZONA DE ESPERA ☕️ / Terrassa (Barcelona)",41.544838,2.023146,icon-1534-4E342E,"",none,"",dPM8LDmBSBSpCrgHsqQH
"PARKING BUS ✅️ / Manresa (Barcelona)",41.72154,1.821522,icon-1532-7CB342,"",none,"",Ew9gc2FisBIU4Puk8C4Y
"AUTOCARES Jimenez ☑️ / Logroño (La Rioja)",42.450384,-2.412919,icon-1532-000000,"",none,"",RVhcH0PT3vd3waeMWnyo
"AUDITORIO - TEATRO N. CAT  (PAGO) 👮  / Barcelona",41.399696,2.185204,icon-1636-A52714,"",none,"",59jqpV0nVbAlOP8mrXw9
"ALBERGUE Villanúa 🏡 / Villanúa (Huesca)",42.67868,-0.537833,icon-1682-673AB7,"",none,"",d8veUYfdtx9pOfTFqjtx
"SANTUARIO Mare Deu Dels Angels ✝️ / Sant Martí Vell (Girona)",41.984379,2.909322,icon-1670-E65100,"",none,"",WxbkkwSCmuGjVeV1kQCu
"C Y D 🔄 / Arbucies (Girona)",41.814679,2.518331,icon-1826-0F9D58,"",none,"",FmHWRqlinbWbzUClQoYT
"RESTAURANTE Les Ferreres 🍽 / Tordera (Barcelona)",41.686061,2.668808,icon-1577-795548,"",none,"",AfttcfAK7DdnY7Jes83J
"RESTAURANTE Casa Felix 🍽 / Valls (Tarragona)",41.267891,1.248004,icon-1577-795548,"",none,"",TPe6r9nJN8LbaQeA2mMT
"APARCAMIENTO 🅿️ / Casa Felix Valls (Tarragona)",41.266363,1.248913,icon-1644-0288D1,"",none,"",X036acOT6A8hIKKki8u5
"APARCAMIENTO 🅿️ / Lérida",41.622388,0.609872,icon-1644-0288D1,"",none,"",iDfzJfZTphcAvcAXFvKe
"ZONA DE ESPERA / Barcelona",41.346838,2.144949,icon-1534-4E342E,"",none,"",8oSvW6fJtaybq8FJicDN
"RESTAURANTE O Lagar 🍽  / Elvas (PO)",38.878772,-7.165501,icon-1577-795548,"",none,"",dUcEM1z2Kn6SW7lKcICj
"RESTAURANTE Mauros 🍽 / El Puig de Santa Maria (Valencia)",39.606311,-0.343236,icon-1577-795548,"",none,"",yeLwjzYBcqWWRD3TfcfX
"CASTILLO Sigüenza 📷 / (Guadalajara)",41.064728,-2.640907,icon-1598-424242,"",none,"",sColtPLse6TCIyyozFPY
"PROHIBICIÓN 3,5T 🚫 Premià de Mar (Barcelona)",41.487638,2.353695,icon-1899-DB4436,"",none,"",ozwCbILjXqY7UCFEjSV6
"ALTURA MÁXIMA 3,5M / Castelldefels (Barcelona)",41.278384,1.988913,icon-1541-E65100,"",none,"",ANG7oTqNjl5MgIVl5ln0
"GASOLINERA GALP ⛽️ / Gavião (PO)",39.464921,-7.937671,icon-1581-006064,"",none,"",iwuLNx8dHrUHf2wjl5yp
"PARKING BUS ✅️ / Castelo de Abrantes (PO)",39.464844,-8.196288,icon-1532-7CB342,"",none,"",hHABaaYYDCbcufn9cVHi
"PARKING BUS ✅️  / Abrantes (PO)",39.459931,-8.19995,icon-1532-7CB342,"",none,"",5PZBPceabufXBE4Nky5y
"BODEGAS Esteban Martín 🍷 / Alfamén (Zaragoza)",41.427977,-1.235527,icon-1798-F9A825,"",none,"",9pnsoTIdtxXrbnS6GGx4
"PARKING BUS ✅️ / Belchite (Zaragoza)",41.303702,-0.751628,icon-1532-7CB342,"",none,"",7Q7aBy3XITMuxgSjd1P1
"HOTEL RESTAURANTE Miralles 🍽 / Horta de Sant Joan (Tarragona)",40.957516,0.316437,icon-1602-9C27B0,"",none,"",yQfKtrD0nYH2FVgwig7e
"HOTEL HOSPEDERIA Monasterio Monasterio de Rueda 🏨 / Sástago (Zaragoza)",41.298146,-0.315391,icon-1602-9C27B0,"",none,"",PWXgIATucyNg3ZA9Zm4J
"PARKING 🅿️ / Alcolea de Cinca (Huesca)",41.723145,0.114366,icon-1644-0288D1,"",none,"",p8b1AjkAH8upeXygXtZu
"BODEGAS Sommos 🍷 / Barbastro (Huesca)",41.99077,0.153434,icon-1798-F9A825,"",none,"",oeNVvH6T6eXB5dt6nMLv
"PARKING 🅿️ / Benabarre (Huesca)",42.107999,0.484026,icon-1644-0288D1,"",none,"",t4KoHuIQEKuRIHIf0IRr
"GASOLINERA Repsol Adblue ⛽ / Benabarre (Huesca)",42.100757,0.485499,icon-1581-006064,"",none,"",U5Yvc9qGl5aZPm5PWsEv
"RESTAURANTE Setos 🍽️ / Motilla de Palancar (Cuenca)",39.560738,-1.906066,icon-1577-795548,"",none,"",lH1sBuzjIwYthvPyuvBB
"RESTAURANTE Cuenca  🍽️ / Motilla de Palancar (Cuenca)",39.564936,-1.91636,icon-1577-795548,"",none,"",8SwG8Ni2tVCk3R2RTYDr
"ESTACIÓN BUS 🚍 / La Roda (Albacete)",39.200507,-2.158912,icon-1532-0288D1,"",none,"",RjzqICTXPqZcgsDtUMWN
"GASOLINERA Cepsa ⛽ / La Roda (Albacete)",39.212606,-2.171638,icon-1581-006064,"",none,"",UcXQKrvfSU77eBrX4Fx0
"ABADES Puerta Andalucía ⬇️ /  Sta Elena (Jaén)",38.314633,-3.569918,icon-1769-DB4436,"",none,"",gzhI9dgWdJ4piqwIa4Dp
"APARCAMIENTO 🅿️ / Tarragona",41.126273,1.211457,icon-1644-0288D1,"",none,"",yUkBbG9p9csLimHLrfkh
"MUSEO EGIPCIO 🏢 / Barcelona",41.393681,2.164632,icon-1636-A52714,"",none,"",DIZgy225RUAawJJnIA8x
"C Y D (Pago) CON RESERVA💰 / Barcelona",41.390191,2.17763,icon-1826-3949AB,"",none,"",wmRga6znHwodZ6QGjBvY
"ACEITE Nuñez de Prado 🏺/ Baena (Córdoba)",37.61718,-4.321667,icon-1803-DB4436,"",none,"",OpGiDpm3BNLOo3LOAfHq
"ABADES Bailen ⬇️ / Bailen (Jaén)",38.14328,-3.72891,icon-1769-DB4436,"",none,"",cEh5mQ3JE18V5Z7vJsQy
"ESTACIÓN BUS 🚍 / Bailén (Jaén)",38.092096,-3.776494,icon-1532-0288D1,"",none,"",Z6fXnGHYKOHE9Y2ZSH9k
"PARKING BUS ✅️ / Villacarrillo (Jaén)",38.114413,-3.078612,icon-1532-7CB342,"",none,"",6AeZpUgGHFRo1lLyYv8k
"ZONA DE ESPERA ☕️ / Albacete",38.976252,-1.85444,icon-1534-4E342E,"",none,"",XT7dsMHA9nSwfHJIyKFz
"LA GRANJA ESCUELA 🚸 / St. Joan Sanata (Barcelona)",41.668701,2.461609,icon-1682-673AB7,"",none,"",VvIloGQNWvKLr7daYLOf
"RESTAURANTE  Les Sureres  🍽 / Santa Maria de Palautordera (Barcelona)",41.674292,2.456049,icon-1577-795548,"",none,"",Ums1UwQzw9JlE8C2v64D
"WATER WORLD  (Parking)/ Lloret de Mar (Girona)",41.708541,2.83169,icon-1502-C2185B,"",none,"",QeAcwenqveV6z8jgLQth
"C Y D 🔄 / Guadix (Granada)",37.302526,-3.136144,icon-1826-0F9D58,"",none,"",akA5SeE1YAnCj3c0UoN4
"PARKING BUS ✅ / Carcassonne (FR)",43.21555,2.347879,icon-1532-7CB342,"",none,"",z9FJLi4Kjkk4wFy5XLDa
"HOTEL HF Ipanema Park 🛏️ / Oporto (PO)",41.154335,-8.649611,icon-1602-9C27B0,"",none,"",SwdsWmnhB0nseWwsdWNp
"PARKING BUS (Pago) 💰 / Barcelona",41.366554,2.170585,icon-1513-1A237E,"",none,"",bFUoQU5FhZkxNFP7YtkY
"APARCAMIENTO 🅿️ / Sant Feliu de Pallerols (Girona)",42.074403,2.506747,icon-1644-0288D1,"",none,"",Zvnoh1sQisvN7JVsTI9B
"PARKING 🅿️ / Almonastwr La Real (Huelva)",37.873559,-6.787301,icon-1644-0288D1,"",none,"",d8yuUMAsWH8IsYWmgMPr
"APARCAMIENTO 🅿️ / Gandía (Valencia)",38.993802,-0.167276,icon-1644-0288D1,"",none,"",py20KpihTNDxFbJd8rXi
"PROHIBICIÓN 3,5T",41.672156,2.260298,icon-1899-DB4436-nodesc,"",none,"",2ir1fdKQCkl8IdCT3mvI
"ÁREA SERVICIO Villa Orce ⏸️ / Villa-sana (Lérida)",41.643538,0.930967,icon-1577-795548,"",none,"",WRySeahg6cJuyV0W0Q4X
"PARKING BUS ✅️ / El Port de la Selva (Girona)",42.334598,3.202834,icon-1532-7CB342,"",none,"",7mUmABiTvbu2qJNZun2B
"PARKING 🅿️ / La Bisbal D'Empordà (Girona)",41.971508,3.032914,icon-1644-0288D1,"",none,"",a0jSwa6BGiIH6ok7WArS
"APARCAMIENTO 🅿️ / Fuenlabrada (Madrid)",40.280095,-3.800419,icon-1644-0288D1,"",none,"",r00F5frk961xtUAPKZJj
"APARCAMIENTO 🅿️ / Punta Umbría",37.181606,-6.969288,icon-1644-0288D1,"",none,"",2eH3LRx8yRHXsGY3YnCD
"APARCAMIENTO 🅿️ / Punta Umbría (Cádiz)",37.191366,-6.981823,icon-1644-0288D1,"",none,"",w2WVRVPVP71DkeExFMqx
"COLEGIO Sierra Blanca 🚸 / Málaga",36.718681,-4.473381,icon-1682-FFD600,"",none,"",3TYeFxmVIocrw73LmiQy
"RESTAURANTE París ⏸️ - Lisboa / Alaejos (Valladolid)",41.301677,-5.224929,icon-1577-795548,"",none,"",I0LLlYPUZ9x5QCJunNYk
"APARCAMIENTO 🅿️ / Pontevedra",42.422783,-8.656238,icon-1644-0288D1,"",none,"",QGGvCjzTbJvBBHk6EVGZ
"PARKING BUS ✅️ / Sabiote (Jaén)",38.068494,-3.304484,icon-1532-7CB342,"",none,"",H7BB6XdGYpRLBFePHaIf
"PARKING BUS ✅️ / La Rochelle (FR)",46.1491,-1.150913,icon-1532-7CB342,"",none,"",CWWaxuVCpke7YSJSmnYJ
"ACUARIO 🐠 / La Rochelle (FR)",46.153172,-1.150037,icon-1779-1A237E,"",none,"",MHWQLbkcTDWVSs8mY1Ov
"C Y D 🔄 / La Rochelle (FR)",46.15906,-1.148811,icon-1826-0F9D58,"",none,"",JAPgRHAC37fchMHAmUB9
"PARKING BUS ✅️ / La Rochelle (FR)",46.166309,-1.153962,icon-1532-7CB342,"",none,"",Vx1GoarCM5PlAg46Ek8P
"APARCAMIENTO",46.17572,-1.167441,icon-1644-0288D1-nodesc,"",none,"",nyAU2QqERf4tBW9CNpgM
"GOUFFRE DE PADIRAC (Parking) 📷",44.857381,1.751022,icon-1535-757575,"",none,"",nICA2WxFq0i2D1Se3tQS
"TEATRO La Latina 🎭 / Madrid",40.411355,-3.709026,icon-1709-880E4F,"",none,"",MiPJUIcjlid76fVvNLGP
"C Y D - C/ Sevilla,3 (5Min) 🔄 / Madrid",40.41727,-3.699991,icon-1826-E65100,"",none,"",7GrjuIFZHfbuaG2vD08g
"LAGO D'ENGOLASTERS 🏕 / Les Escaldes (AND)",42.517461,1.56841,icon-1542-3949AB,"",none,"",PJnzPQusbBwVXmIzNpKA
"AEROPUERTO ✈️ / Castellón",40.205311,0.067808,icon-1504-880E4F,"",none,"",jS43ZbhsowpiC51NAo79
"APARCAMIENTO 🅿️ / Fátima (PO)",39.628703,-8.679107,icon-1644-0288D1,"",none,"",TCldXRlW7eKdJGqFB2xA
"ESTACIÓN BUS 🚍 /  Ericeira (PO)",38.967905,-9.405842,icon-1532-0288D1,"",none,"",s4QmMhjsw0FhviTjJrCj
"C Y D 🔄 /  Ericeira (PO)",38.970164,-9.419736,icon-1826-0F9D58,"",none,"",MpJseR4wwIUpMUZeWFWr
"C Y D 🔄 / Vic (Barcelona)",41.928313,2.260555,icon-1826-0F9D58,"",none,"",FfRWQTa9EJqUqfYWt9KM
"PARKING BUS ✅️ / Azuqueca de Henares (Madrid)",40.569226,-3.26955,icon-1532-7CB342,"",none,"",BH12gsQF0OcYBkFY8xRB
"C Y D 🔄 / Azuqueca de Henares  (Madrid)",40.565094,-3.26857,icon-1826-0F9D58,"",none,"",s3oyzMkMDCW6k90JtRy0
"APARCAMIENTO 🅿️ / Azuqueca de Henares (Madrid)",40.548693,-3.269321,icon-1644-0288D1,"",none,"",Qb2YqrV5NWIY0SghtTz5
"APARCAMIENTO 🅿️ / Nuevo Baztán (Madrid)",40.364563,-3.242005,icon-1644-0288D1,"",none,"",WQYKNWQaDDBWK3QllCSp
"NACIMIENTO RIO MUNDO (Parking) 🏕️ / Riópar (Albacete)",38.455804,-2.438436,icon-1542-3949AB,"",none,"",ODLnpjdIvvLW9C99pRXT
"JAMONES Majada Pedroche 🚩 / Villanueva de Córdoba (Córdoba)",38.328664,-4.619533,icon-1769-000000,"",none,"",QomqUkHj6a5rqCFjn25D
"AUTOCARES Rico S.A ✔️/ San Fernando (Cádiz)",36.470787,-6.189949,icon-1532-000000,"",none,"",RXtRGNbmMEXncY739cYf
"INFO APARCAMIENTO ℹ️ / Roc de Sant Gaietà (Tarragona)",41.170615,1.481196,icon-1608-3949AB,"",none,"",QrjY0lpuwaLcHyOoIc3z
"ESTACIÓN BUS 🚍 / Manresa (Barcelona)",41.732232,1.834159,icon-1532-0288D1,"",none,"",FiTx48Qr0shDd6z2viS6
"ALTURA MAX 4M / Madrid",40.381968,-3.692816,icon-1541-097138,"",none,"",n0KRoXgBYFYzIXshpr9q
"ALTURA MÁXIMA 4M / Madrid",40.407223,-3.713185,icon-1541-097138,"",none,"",B249xdwGHWea61lxGGfs
"ALTURA MÁXIMA 4M / Madrid",40.40633,-3.709844,icon-1541-097138,"",none,"",SptqCz54sINSL0G83Imd
"PARKING BUS (Max 2Horas) - C/ Marcemado, 51 ✅ / Madrid",40.45001,-3.67427,icon-1532-7CB342,"",none,"",zFpFcr81I0dOBJRcVD8H
"CASA COLONIES Can Maiol 🚸 / Sant Andreu Salou / Girona",41.875143,2.824066,icon-1682-673AB7,"",none,"",mXHQckaUbpGoJwhJXhWH
"CAMBIO DE SENTIDO / Sant Andreu Salou (Girona)",41.87355,2.825252,icon-1563-424242,"",none,"",vtVna6SVG3nlDLbH8jXY
"PARKING BUS ✅️ / Caldas de Rainha (PO)",39.408888,-9.136401,icon-1532-7CB342,"",none,"",XSPmfl8GSLPJCR7ajEXO
"ESTACIÓN BUS 🚍 / Setúbal (PO)",38.539507,-8.88745,icon-1532-0288D1,"",none,"",TRRmAvFFWGBKlC51VBp3
"CENTRO COMERCIAL Freeport Fashion Outlet 🛒 / Alcochete (PO)",38.752053,-8.937847,icon-1685-A52714,"",none,"",IJUCQSnJwqWej5vg8HFr
"APARCAMIENTO 🅿️ / Pinhal Novo (PO)",38.634104,-8.917061,icon-1644-0288D1,"",none,"",qgn6fLmE8WlIKPUYXbLX
"ZONA DE ESPERA ☕ / Pinhal Novo (PO)",38.636421,-8.90941,icon-1534-4E342E,"",none,"",OsvHFieKpeMoSbSax9iY
"HOTEL Vila Park / Santiago do Cacém (PO)",38.052795,-8.785697,icon-1602-9C27B0,"",none,"",2f5llOL6MJqdkAO3DIZz
"PARKING BUS ✅ /  Santiago do Cacém (PO)",38.019281,-8.693155,icon-1532-7CB342,"",none,"",z6xP1MAKMBGubovek4CO
"APARCAMIENTO 🅿️ / Santiago do Cacém (PO)",38.021317,-8.692546,icon-1644-0288D1,"",none,"",sN0VKDgosSpLbfUgWEyL
"ÁREA SERVICIO Jaima Park🍽 / Guarromán (Jaén)",38.177667,-3.699399,icon-1577-795548,"",none,"",vgogwxMxfR9vBAlyptNd
"PARKING 🅿️ / Torrejón de Ardoz (Madrid)",40.451361,-3.479536,icon-1644-0288D1,"",none,"",ddmZnwe8jJyQURFTtps3
"BODAS Turó del Sol 💍 / Sant Vicenç de Montalt (Barcelona)",41.571343,2.516704,icon-1613-F9A825,"",none,"",UvnSrXA04HAnZa1dggip
"BODAS Can Marial 💍 / Sant Vicenç de Montalt (Barcelona)",41.569629,2.518264,icon-1613-F9A825,"",none,"",3FkudcjSquJyGd3zBIXZ
"PARKING BUS ✅️ / Potes (Cantabria)",43.154136,-4.625963,icon-1532-7CB342,"",none,"",uKh821cIezKEBTL1gxeo
"C Y D 🔄 / Benidorm (Alicante)",38.537905,-0.132502,icon-1826-0F9D58,"",none,"",onGRs40TQOsGa7f1ZA70
"ALTURA MÁXIMA 4 M / San Andreu de Llavaneres (Barcelona)",41.557145,2.500692,icon-1541-097138,"",none,"",jBbqdnfYJjd163dzNKUc
"CASA Can Plana 🚸 / Vallgorgina (Barcelona)",41.64697,2.513336,icon-1682-673AB7,"",none,"",2MltljLpCsnamoqtiy7t
"ZONA DE ESPERA ☕️ / Vallgorguina (Barcelona)",41.643134,2.518186,icon-1534-4E342E,"",none,"",4Rxr0EJ6deoJ8OdTWaek
"ESTACIÓN BUS 🚍 / Motril (Granada)",36.741092,-3.510984,icon-1532-0288D1,"",none,"",Rm41kEhQIyavYgmteKlo
"CENTRO COMERCIAL Plaza Mayor 🛒 / Málaga",36.659656,-4.47708,icon-1685-A52714,"",none,"",pP2QkeEF9chkuGqiqcqJ
"ZONA DE ESPERA ☕ / Jaén",37.768972,-3.773194,icon-1534-4E342E,"",none,"",j5JqIBwWRg8vAGYcmhX1
"ZONA DE ESPERA ☕ / Jaén",37.791758,-3.786108,icon-1534-4E342E,"",none,"",LOTMPopLcY2I8iYBG8tS
"ZONA DE ESPERA ☕ / Linares (Jaén)",38.088046,-3.648096,icon-1534-4E342E,"",none,"",AThElps3ZyRHmo0rkTj1
"ÁREA Servicio Moya 🍽️ / Honrubia (Cuenca)",39.602911,-2.280569,icon-1577-795548,"",none,"",3V7fwpExPuAkr3mMgbiS
"CASCADA DE CAOZO DE PIORNAL 📷",40.133425,-5.860295,icon-1535-757575,"",none,"",0ADQ2tcIeG2d3ozn44wV
"CAJA MÁGICA - C Y D  🔄 / Madrid",40.370793,-3.680274,icon-1826-DB4436,"",none,"",mM2wYDdC1fvFfXeeS2jo
"APARCAMIENTO 🅿️ / Marinha Grande (PO)",39.735822,-8.932364,icon-1644-0288D1,"",none,"",AJxdTMN7VU26o1W8K1Ur
"C Y D 🔄 / Marinha Grande (PO)",39.747944,-8.93079,icon-1826-0F9D58,"",none,"",bILY55cjnzcC0eXRH3R6
"PARKING BUS 🚍 (Balcón de Madrid) / Parada de Sil (Ourense)",42.381145,-7.571733,icon-1532-7CB342,"",none,"",Tqs4lCI8DpIYxuLfysLX
"APARCAMIENTO 🅿️ / Leoia (Vizcaya)",43.318679,-3.001786,icon-1644-0288D1,"",none,"",usTyoJGJW6MlLzOA3G8Z
"SANTUARIO De Lourdes ✝️ / La Nou de Berguedà (Barcelona)",42.163161,1.88433,icon-1670-E65100,"",none,"",JfyPOKercLPxKSXpi60R
"MUSEO Del Ciment  🏛️ / Castellar de n'Hug  (Barcelona)",42.260322,1.978845,icon-1636-A52714,"",none,"",mHjd4wf7AEugFQ2sFiFv
"PARKING BUS ✅ / Torija (Guadalajara)",40.743048,-3.032467,icon-1532-7CB342,"",none,"",aTpUam5ekMAA6592JJwj
"ESTACIÓN BUS 🚍 / Ejea de los Caballeros (Zaragoza)",42.124812,-1.143769,icon-1532-0288D1,"",none,"",k44X9Vm9kEkYU5ljScY7
"APARCAMIENTO 🅿️ / Ejea de los Caballeros (Zaragoza)",42.118492,-1.143236,icon-1644-0288D1,"",none,"",BBkxi5T3ACDtKEhkV4Gt
"PARKING BUS 🚍 / Ejea de los Caballeros (Zaragoza)",42.123668,-1.132496,icon-1532-7CB342,"",none,"",WOU46jnsxoxMBqW7yplF
"PARKING BUS ✅ / Marcilla (Navarra)",42.326198,-1.734298,icon-1532-7CB342,"",none,"",J14QSDBdm69BR6t8KdwB
"CIUDAD DEPORTIVA R.Madrid (Parking)",40.476794,-3.613074,icon-1890-1A237E,"",none,"",sBQ8GYskqoR8PWkJU6YP
"C Y D 🔄 / Jódar (Jaén)",37.840111,-3.352485,icon-1826-0F9D58,"",none,"",TD3hls5EyvKTjNK613kI
"PARKING BUS ✅️ / Campillo de Ranas (Guadalajara)",41.087401,-3.31038,icon-1532-7CB342,"",none,"",NAlCGiFQS9AVtJXV0wQk
"INFO : Campillo de Ranas (Guadalajara)",41.088315,-3.308606,icon-1608-3949AB,"",none,"",hfrHFY67necFthUoKJh2
"PARKING BUS 👮 Parque Güell // SOLO CON RESERVA (Barcelona)",41.41545,2.155589,icon-1532-7CB342,"",none,"",T9M2jc21JXxPC8yHcclr
"CARGA / DESCARGA HONDARRUBIA",43.372151,-1.794338,icon-1826-0F9D58,"",none,"",C5Zt2UaJZk1IhsUMUoXD
"C Y D 🔄 / Carvoeiro (P)",37.096868,-8.470998,icon-1826-0F9D58,"",none,"",EEMJn5yKYW11f39uLKoY
"ESTACIÓN BUS 🚍 / Cervera de Pisuerga (Palencia)",42.866835,-4.500504,icon-1532-0288D1,"",none,"",fRTwTWdgE10YF3UohBsd
"ESTACIÓN DE AUTOBUSES 🚍 / Saldaña (Palencia)",42.521127,-4.73837,icon-1532-0288D1,"",none,"",ndbLdNoRk6nn68rolmFl
"C Y D 🔄 Estepona / Málaga",36.429148,-5.149735,icon-1826-0F9D58,"",none,"",GM2CPIi2QywNEG6yDPBx
"CUEVA DEL TESORO 📷 / La Cala del Moral, (Málaga)",36.719192,-4.298485,icon-1535-757575,"",none,"",m2RHVxh8pFN5ENJBAT8n
"APARCAMIENTO 🅿️ / Torre del Mar (Málaga)",36.753947,-4.096691,icon-1644-0288D1,"",none,"",BgLk450DfPZbR4RfXLGz
"APARCAMIENTO 🅿️ / Vinaroz (Castellón)",40.463542,0.471732,icon-1644-0288D1,"",none,"",iVzwR0Oo9OTkRoYr2IA7
"APARCAMIENTO 🅿️ / Vinaroz (Castellón)",40.477901,0.47789,icon-1644-0288D1,"",none,"",4t53fqBi73dVdLmAME4a
"DM REFRIGERACIÓN Transporte S.L. 🛠️ / Villarreal (Castellón)",39.945726,-0.089247,icon-1590-1A237E,"",none,"",ZYSeH6mjRdDOqGydbrom
"MAN Truck & Bus Service Jordi Motor 🛠️ / Tavernes de la Valldigna (Valencia)",39.069027,-0.272661,icon-1590-1A237E,"",none,"",9jeXBhvHBWfFHx3tu8MJ
"C Y D 🔄 / Cádiz",36.517658,-6.28215,icon-1826-0F9D58,"",none,"",ORXb2nt78UQFPCpvdBMT
"C Y D 🔄 / Carmona (Sevilla)",37.470789,-5.641505,icon-1826-0F9D58,"",none,"",NqlBzMJ1IrjEeN3E6eyG
"ZONA DE ESPERA ☕ / Carmona (Sevilla)",37.471061,-5.627454,icon-1534-4E342E,"",none,"",KyY18UX4kkoCaN4HKr7W
"ZONA DE ESPERA ☕ / Carmona (Sevilla)",37.463394,-5.653153,icon-1534-4E342E,"",none,"",1qNbg75BlRgBGMyAiKpG
"PARKING BUS ✅ / Tocina (Sevilla)",37.60043,-5.731141,icon-1532-7CB342,"",none,"",rPolmqYTQxcDhx5VK1dX
"PARKING BUS ✅ / Chilluévar (Jaén)",38.002488,-3.032297,icon-1532-7CB342,"",none,"",iCzXiY6gMmdhnQ0aZ57R
"TERMINAL EMBARQUE 🛳 / Ajaccio (FR)",41.922413,8.739689,icon-1622-757575,"",none,"",jCMxu76qliexiA4zqQys
"ESTACIÓN BUS 🚍 / Adra (Almería)",36.747079,-3.020068,icon-1532-0288D1,"",none,"",BwqwEThFtJF4694VkNQT
"ESTACIÓN BUS 🚍 / Béjar (Almería)",36.840599,-2.947239,icon-1532-0288D1,"",none,"",v1DsO5N2TsZbuQ8tbimD
"ESTACIÓN BUS 🚍/ Guadix (Granada)",37.299236,-3.127361,icon-1532-0288D1,"",none,"",vztnBEuXkm8iabMIvB9x
"HOTEL Bluesea Gran Cervantes 🛏️ / Torremolinos (Málaga)",36.624173,-4.497024,icon-1602-9C27B0,"",none,"",FXslCYfgr2mEOFJjVKWt
"ESTACIÓN BUS 🚍 / Fuengirola (Málaga)",36.541654,-4.622974,icon-1532-0288D1-nodesc,"",none,"",HZLwFCGgWRGyyUjfiNnj
